Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
formal paper,https://acnhcdn.com/latest/FtrIcon/FtrTestimonial_Remake_0_0.png,Brown,Frame,NA,NA,No,No,No,NA,NA,None,1000,620,155,Beige,Orange,560,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,den,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrTestimonial_Remake_0_0,0_0,4099,BQXoMfr2CcyQetnqz
formal paper,https://acnhcdn.com/latest/FtrIcon/FtrTestimonial_Remake_1_0.png,Light brown,Frame,NA,NA,No,No,No,NA,NA,None,1000,620,155,White,Yellow,560,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,den,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrTestimonial_Remake_1_0,1_0,4099,yPRxJapynrZNcqZ3e
formal paper,https://acnhcdn.com/latest/FtrIcon/FtrTestimonial_Remake_2_0.png,Dark brown,Frame,NA,NA,No,No,No,NA,NA,None,1000,620,155,Beige,Brown,560,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,den,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrTestimonial_Remake_2_0,2_0,4099,sMhxWPv3yYTmJgm5k
fossil doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentFossil_Remake_0_0.png,Gray,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,500,Gray,Beige,NA,NA,1x1,Crafting,,NA,NA,103,facility,ancient,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentFossil_Remake_0_0,0_0,5719,vy29qgXL4FjiEdMZG
fossil doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentFossil_Remake_1_0.png,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,500,Blue,Beige,NA,NA,1x1,Crafting,,NA,NA,103,facility,ancient,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentFossil_Remake_1_0,1_0,5719,JFe7SwHRez7oT4ick
fossil plaque,https://acnhcdn.com/latest/FtrIcon/FtrMuseumFossilWall.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,2500,Yellow,Brown,NA,NA,1x1,Blathers,Reward for completing the Stamp Rally in the fossil gallery during International Museum Day,International Museum Day,Yes,437,expensive,den,None,None,None,No,Seasonal Decor,No,No lighting,No,Not for sale,1.2.0,Yes,FtrMuseumFossilWall,NA,12484,QeCRAdXPWYzTNry5z
framed art poster,https://acnhcdn.com/latest/FtrIcon/FtrArtPoster.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,5000,1250,Colorful,Beige,NA,NA,1x1.5,Donating all art,,NA,NA,251,school,child's room,None,None,None,No,Seasonal Decor,No,No lighting,No,Not for sale,2.0.0,Yes,FtrArtPoster,NA,14589,CP9RCwTsJiefdANHR
framed fossil poster,https://acnhcdn.com/latest/FtrIcon/FtrFossilPoster.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,5000,1250,Brown,Beige,NA,NA,1x1.5,Donating all fossils,,NA,NA,251,school,child's room,None,None,None,No,Seasonal Decor,No,No lighting,No,Not for sale,2.0.0,Yes,FtrFossilPoster,NA,12961,LBf8pBXzkLJvzSqjM
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_0.png,Brown,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_0,0_0,13744,hkpogX2qtPoiB5tt6
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_1.png,Brown,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_1,0_1,13744,F3y2voR4dXSsgmtzs
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_2.png,Brown,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_2,0_2,13744,ybpxgB6pm3bbtWubE
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_3.png,Brown,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_3,0_3,13744,RYokmg424GDL94K8x
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_4.png,Brown,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_4,0_4,13744,bhEEfjWCHq9AdhG37
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_5.png,Brown,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_5,0_5,13744,Q55LN37Zj3YBeaN7a
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_6.png,Brown,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_6,0_6,13744,4TkfpZLjHBbCXssQB
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_0_7.png,Brown,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_7,0_7,13744,kvghnNcW2srA7Ess5
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_0.png,Gray,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_0,1_0,13744,B65qgEqG5HT2erdsq
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_1.png,Gray,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_1,1_1,13744,2BjRNHANuGWu4dyBh
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_2.png,Gray,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_2,1_2,13744,z8kn5Q5vx5L7tnGeT
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_3.png,Gray,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_3,1_3,13744,Kipj6TrXnTCg96Fdc
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_4.png,Gray,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_4,1_4,13744,iyq4j9JyP6ari59Qw
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_5.png,Gray,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_5,1_5,13744,AgbGu6Th7YcFKjG8h
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_6.png,Gray,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_6,1_6,13744,akuDBawo8nApQbXZs
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_1_7.png,Gray,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_7,1_7,13744,Fz3P3pQ4887rwRLCk
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_0.png,White,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_0,2_0,13744,XjGZxemB6n5q2qFWt
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_1.png,White,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_1,2_1,13744,FvNxwjYEMhCkdvkWM
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_2.png,White,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_2,2_2,13744,BcE6hypWGn5vouA5n
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_3.png,White,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_3,2_3,13744,mhzYbSoRAinuxgEpv
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_4.png,White,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_4,2_4,13744,a9HSEcLKDcgfbandY
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_5.png,White,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_5,2_5,13744,sf8Gv7a3D6tKTHEhC
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_6.png,White,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_6,2_6,13744,aXwCbgAoJbGXW5DMZ
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_2_7.png,White,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_7,2_7,13744,kM5yE5vZcfFjgfCrx
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_0.png,Black,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_0,3_0,13744,3SFzW9oBwXnYqFwPK
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_1.png,Black,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_1,3_1,13744,4mcFguweDsQEh5H8c
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_2.png,Black,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_2,3_2,13744,JiD954xWtf2HqRoc5
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_3.png,Black,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_3,3_3,13744,6oMCQ75xmmi8QKQcA
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_4.png,Black,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_4,3_4,13744,GCcFz7p6FKpZ8ynts
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_5.png,Black,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_5,3_5,13744,oBJRuAAKegGRuNwhL
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_6.png,Black,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_6,3_6,13744,c2wvn6SqyDoaLRXLE
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_3_7.png,Black,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_7,3_7,13744,3zsf3Ef5Bji4YaNfg
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_0.png,Red,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_0,4_0,13744,jfYpDQR3SevJGZPkB
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_1.png,Red,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_1,4_1,13744,kZETMGzaCahQRHhbN
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_2.png,Red,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_2,4_2,13744,pJeKXPxMJgtHRQnrG
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_3.png,Red,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_3,4_3,13744,MDMTHkYdBiDoL6ZPB
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_4.png,Red,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_4,4_4,13744,Kd623A8qW8FAmKvZu
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_5.png,Red,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_5,4_5,13744,X8r9m9HBX7ao3uZrd
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_6.png,Red,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_6,4_6,13744,inLvqSEAyEPrwSTRf
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_4_7.png,Red,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_7,4_7,13744,b22LdBgKt3CzxpZMj
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_0.png,Blue,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_0,5_0,13744,w6sTwJn97eyhuSG7R
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_1.png,Blue,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_1,5_1,13744,7wvvju3wpGqnJbMAo
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_2.png,Blue,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_2,5_2,13744,v6oGkdzMtXQ9paRAD
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_3.png,Blue,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_3,5_3,13744,ASe7XLExPJsJts8f6
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_4.png,Blue,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_4,5_4,13744,fc4yLjheBgk4GywrK
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_5.png,Blue,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_5,5_5,13744,MgN62FoavRZjYMyZ2
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_6.png,Blue,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_6,5_6,13744,safm4eggJ5NKtgjRb
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_5_7.png,Blue,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_7,5_7,13744,yShijPhxQWwrtsawY
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_6_0.png,Yellow,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_0,6_0,13744,RF48HwQ88LXQeFbxc
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_6_1.png,Yellow,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_1,6_1,13744,nAtwS6GrHTqaNc25n
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_6_2.png,Yellow,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_2,6_2,13744,NLmFSquvZHrCYPbRL
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_6_3.png,Yellow,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_3,6_3,13744,3eR6vwMZHje2xZ8fr
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_6_4.png,Yellow,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_4,6_4,13744,Ngr9Lv47EyiFeBiq9
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_6_5.png,Yellow,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_5,6_5,13744,jduFFzmwLNzbJAkMZ
framed poster,https://acnhcdn.com/latest/FtrIcon/FtrFrameWall_Remake_6_6.png,Yellow,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_6,6_6,13744,grJYiMqcyE6ExnDzH
