Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy0.png,White,No,1960,490,51,White,Red,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,formal; party; theatrical,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLJacketgaudy0,108,3265,bsknG2icWD6qRsZQM
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy1.png,Black,No,1960,490,51,Black,Yellow,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,formal; party; theatrical,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLJacketgaudy1,108,8104,WkyL8quGNgeG8mv2K
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy3.png,Berry red,No,1960,490,51,Red,Black,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,formal; party; theatrical,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLJacketgaudy3,108,8106,JvpDnCmieBYpWQQqW
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy5.png,Yellow,No,1960,490,51,Yellow,Purple,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,formal; party; theatrical,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLJacketgaudy5,108,8108,xxvyPserigxWRxBZk
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy4.png,Aquamarine,No,1960,490,51,Green,Green,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,formal; party; theatrical,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLJacketgaudy4,108,8107,2a5o2ngDn2uM3Tsxa
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy2.png,Purple,No,1960,490,51,Purple,Blue,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,formal; party; theatrical,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLJacketgaudy2,108,8105,ihbv8PYd7kmxEfuZg
flight jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFlight1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFlight1.png,Black,No,1680,420,51,Black,Gray,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cool,Cool,outdoorsy; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFlight1,251,8564,Yf9pi2WbFG5bCgdAX
flight jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFlight2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFlight2.png,Avocado,No,1680,420,51,Green,Orange,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cool,Cool,outdoorsy; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFlight2,251,8565,xNudt2hEJrRQW8YTA
flight jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFlight0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFlight0.png,Brown,No,1680,420,51,Brown,Beige,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,All Year,Free,Free,Cool,Cool,outdoorsy; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFlight0,251,4207,sFNKo6ZMxgx3FB5Bd
flower sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFlowerknit2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFlowerknit2.png,White,No,1200,300,51,White,Red,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFlowerknit2,196,7843,aERPQsAtM9kYMjsKQ
flower sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFlowerknit0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFlowerknit0.png,Red,No,1200,300,51,Red,White,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFlowerknit0,196,3597,MMmdRMvuRwBE5otMJ
flower sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFlowerknit3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFlowerknit3.png,Yellow,No,1200,300,51,Yellow,Red,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFlowerknit3,196,7844,fmYCxK3tHJkBsMEWy
flower sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFlowerknit1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFlowerknit1.png,Green,No,1200,300,51,Green,Orange,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFlowerknit1,196,7842,dYiwokjRaSWom3tfe
folk shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLNative0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNative0.png,Red,No,1300,325,51,Red,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Simple,Active,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLNative0,370,4446,4DPTD6n87FGTiWDgo
folk shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLNative2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNative2.png,Blue,No,1300,325,51,Aqua,Gray,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Simple,Active,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLNative2,370,7849,E9CrHL88bA9XGfqXg
folk shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLNative1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNative1.png,Brown,No,1300,325,51,Brown,Yellow,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Simple,Active,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLNative1,370,7848,ZE3BkipjbF7LR3KYQ
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball1.png,White,No,1120,280,51,White,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball1,371,9398,cAu6tgixNQuENfajk
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball7.png,Black,No,1120,280,51,Black,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball7,371,9404,FbXusjrDLYfqcHh6q
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball3.png,Berry red,No,1120,280,51,Red,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball3,371,9400,YnnusBMRmjscpD3TL
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball6.png,Red,No,1120,280,51,Orange,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball6,371,9403,RehuSH5BeWm5sogHq
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball2.png,Yellow,No,1120,280,51,Yellow,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball2,371,9399,Dk5NwoTEp24XCbi45
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball0.png,Green,No,1120,280,51,Green,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball0,371,4447,urMACBJvyors4JtjQ
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball5.png,Turquoise,No,1120,280,51,Green,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball5,371,9402,W6RtDSEBYufhS4y79
football shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHAmericanfootball4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHAmericanfootball4.png,Blue,No,1120,280,51,Blue,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,sporty; work,8,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHAmericanfootball4,371,9401,8KSFh4EnPkPwNpCh2
four-ball tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball4.png,NA,No,560,140,51,Purple,White,1x1,500,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHNumberball4,132,3321,NGv4n2Su8Qx95Eemh
frog tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFrog0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFrog0.png,NA,No,640,160,51,Beige,Green,1x1,580,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Active,Cute,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHFrog0,1024,8195,DKMWSDKZoSzmWod7u
front-tie button-down shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHKnot3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHKnot3.png,Gray,No,800,200,51,Gray,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Elegant,everyday; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHKnot3,445,8508,sAkH3rZEJ47um9m6n
front-tie button-down shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHKnot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHKnot1.png,Pink,No,800,200,51,Pink,Pink,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Active,Elegant,everyday; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHKnot1,445,8506,euL2TPawQ2aXiAgMs
front-tie button-down shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHKnot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHKnot2.png,Yellow,No,800,200,51,Yellow,Yellow,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Active,Elegant,everyday; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHKnot2,445,8507,M4CZ89bstAnrJeA5D
front-tie button-down shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHKnot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHKnot0.png,Blue,No,800,200,51,Blue,Blue,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Elegant,everyday; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHKnot0,445,4567,wNWjYMRrguk5GsYR5
front-tie tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKnot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKnot1.png,White,No,640,160,51,White,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Cool,everyday; comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHKnot1,303,8356,cMFKMTf9PHB6Pf7S2
front-tie tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKnot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKnot0.png,Black,No,640,160,51,Black,Black,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Cool,everyday; comfy; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHKnot0,303,4320,e27Jt3PXF6AB8nm8Y
front-tie tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKnot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKnot2.png,Red,No,640,160,51,Red,Red,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Active,Cool,everyday; comfy; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHKnot2,303,8357,FRugEM48NkxaqnJSp
front-tie tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHKnot3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHKnot3.png,Lime,No,640,160,51,Yellow,Yellow,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Cool,everyday; comfy; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHKnot3,303,8358,YoAtJLbKcZzTXdmoj
fuzzy vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBoavest4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBoavest4.png,Red,No,1300,325,51,Red,Gray,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Active,everyday; outdoorsy,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBoavest4,253,8517,hMns8akKBoXofFwcZ
fuzzy vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBoavest3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBoavest3.png,Green,No,1300,325,51,Green,Green,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Active,everyday; outdoorsy,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBoavest3,253,8516,72fnwf7C6ku4fENhT
fuzzy vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBoavest0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBoavest0.png,Navy blue,No,1300,325,51,Blue,Blue,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Active,everyday; outdoorsy,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBoavest0,253,4212,zDuhEnw6GQy2yx2ZH
fuzzy vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBoavest2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBoavest2.png,Brown,No,1300,325,51,Brown,Brown,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Active,everyday; outdoorsy,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBoavest2,253,8515,xqaAfLAbNnoZ5TdAw
fuzzy vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBoavest1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBoavest1.png,Beige,No,1300,325,51,Beige,Beige,1x1,1200,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Active,everyday; outdoorsy,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBoavest1,253,8514,eYjpT3S4v6BpYRnmR
garden tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisoleprint0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisoleprint0.png,Pink,No,1120,280,51,Pink,Pink,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNCamisoleprint0,80,3203,LpJaao2QCb7NxZXAA
garden tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisoleprint2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisoleprint2.png,Orange,No,1120,280,51,Orange,Orange,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNCamisoleprint2,80,8076,xK3XpgP76yrMnQ999
garden tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisoleprint3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisoleprint3.png,Green,No,1120,280,51,Green,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNCamisoleprint3,80,8077,FJaEewgXXC2RX3RxZ
garden tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNCamisoleprint1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNCamisoleprint1.png,Blue,No,1120,280,51,Blue,Purple,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNCamisoleprint1,80,8075,teC95nHoxS5CwajBZ
gilet and shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHGillet3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHGillet3.png,Gray,No,1120,280,51,Gray,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cool,Simple,everyday; comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHGillet3,223,8402,K4nFLGuCszeaXBC74
gilet and shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHGillet0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHGillet0.png,Black,No,1120,280,51,Black,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Cool,Simple,everyday; comfy; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHGillet0,223,3676,fBWJR2m42FRP27E2R
gilet and shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHGillet2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHGillet2.png,Red,No,1120,280,51,Red,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cool,Simple,everyday; comfy; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHGillet2,223,8401,Xs753h2y26FT8SYoW
gilet and shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHGillet1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHGillet1.png,Blue,No,1120,280,51,Blue,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cool,Simple,everyday; comfy; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHGillet1,223,8400,kN2Dbyf7HzRrhDgGJ
gingham picnic shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLGingham3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLGingham3.png,Gray,No,960,240,51,Black,White,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Simple,Simple,everyday,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLGingham3,939,8973,bRzaPu9t9beWoGhQo
gingham picnic shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLGingham0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLGingham0.png,Red,No,960,240,51,Red,White,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Simple,Simple,everyday,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLGingham0,939,6811,LiAm42vSiDPisiDXW
gingham picnic shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLGingham5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLGingham5.png,Pink,No,960,240,51,Pink,White,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Simple,Simple,everyday,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLGingham5,939,8975,wyLEFjxTsbQs2goKS
gingham picnic shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLGingham4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLGingham4.png,Orange,No,960,240,51,Orange,White,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Simple,Simple,everyday,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLGingham4,939,8974,aXbBpTuzM5vSss3gY
gingham picnic shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLGingham1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLGingham1.png,Green,No,960,240,51,Green,White,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Simple,Simple,everyday,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLGingham1,939,8971,rqQ2LFwixTyeCheF4
gingham picnic shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLGingham7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLGingham7.png,Light blue,No,960,240,51,Aqua,White,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Simple,Simple,everyday,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLGingham7,939,8977,24tjkRbKd8kH6Z2k7
gingham picnic shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLGingham2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLGingham2.png,Blue,No,960,240,51,Blue,White,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Simple,Simple,everyday,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLGingham2,939,8972,evfNvHtTAqDYX49b3
