Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
cheerleading uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNCheer4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNCheer4.png,Green,No,1920,480,51,Black,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Active,Cute,sporty; theatrical,7,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNCheer4,20,9368,7hpFyWWMKvpbYy6PM
cheerleading uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNCheer6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNCheer6.png,Light blue,No,1920,480,51,Black,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Active,Cute,sporty; theatrical,8,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNCheer6,20,9370,Kym2Qd2kJ9mbpjLpp
cherry dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNCherry0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNCherry0.png,NA,Yes,NFS,1600,103,Red,Red,1x1,NA,NA,Crafting,,NA,NA,All Year,Summer,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,A-line,N,Not for sale,1.0.0,Yes,TopsTexOnepieceAlineNCherry0,1089,9838,ECBc6ycmHe4hZJyZq
chic tuxedo dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBunny0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBunny0.png,Black,No,2240,560,51,Black,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; party; theatrical,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBunny0,322,4347,98bMggtEoqgCYBC9s
chic tuxedo dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBunny2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBunny2.png,Red,No,2240,560,51,Red,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; party; theatrical,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBunny2,322,8277,TKjteEC4c47jfeCrb
chic tuxedo dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBunny1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBunny1.png,Pink,No,2240,560,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; party; theatrical,3,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBunny1,322,8276,iZKFcnjCu9QocPC95
chic tuxedo dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBunny3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBunny3.png,Light blue,No,2240,560,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; party; theatrical,4,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNBunny3,322,8278,djYPrT92J6uZ3k7PC
chima jeogori,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori4.png,Red,No,2520,630,51,Red,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLChimachogori4,183,9148,LXzgWPoRmJQMr385Z
chima jeogori,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori0.png,Vermilion,No,2520,630,51,Red,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLChimachogori0,183,3538,kdc7E8AyjtdfC6aaY
chima jeogori,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori2.png,Pink,No,2520,630,51,Pink,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLChimachogori2,183,9146,r43ogk6mKHn33TfN2
chima jeogori,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori1.png,Yellow-green,No,2520,630,51,Green,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal,4,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLChimachogori1,183,9145,nF47jMjAJC2fj8mzA
chima jeogori,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLChimachogori3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLChimachogori3.png,Blue,No,2520,630,51,Blue,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Elegant,formal,5,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLChimachogori3,183,9147,rcQW6T7un6criyu9o
china poblana,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHChinapoblanaRed.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHChinapoblanaRed.png,NA,No,2520,630,51,Red,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Elegant,Cute,everyday; formal,1,Yes,Dress,H,For sale,1.0.0,Yes,TopsTexOnepieceDressHChinapoblanaRed,398,4484,bzp8qpTPEWfnDN5Yz
chiton,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNGreece.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNGreece.png,NA,No,2520,630,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Simple,formal; theatrical,1,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNGreece,190,3574,zgSYh4R7NMo5uNJ6L
clean-room suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHygiene0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHygiene0.png,White,No,2800,700,51,White,White,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHygiene0,1399,14372,TfvCXkustyy6BJPkb
clean-room suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHygiene4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHygiene4.png,Orange,No,2800,700,51,Orange,Orange,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,2,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHygiene4,1399,14986,S3r9i7gyQFrhNTbdb
clean-room suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHygiene3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHygiene3.png,Yellow,No,2800,700,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,3,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHygiene3,1399,14985,WYo55YR8qoMj8TyfH
clean-room suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHygiene2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHygiene2.png,Green,No,2800,700,51,Green,Green,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,4,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHygiene2,1399,14984,q9cgmYWLzKJYvyi5q
clean-room suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHygiene1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHygiene1.png,Blue,No,2800,700,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,5,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHygiene1,1399,14983,oDqEdiLBdJB5sLzSW
clover dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNClover1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNClover1.png,Dark green,No,1800,450,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Womanly,Womanly,Cute,Elegant,everyday; fairy tale; party; vacation,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNClover1,534,9430,bsABDAoPNuRQB78Qe
clover dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNClover0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNClover0.png,Green,No,1800,450,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,Summer,Womanly,Womanly,Cute,Elegant,everyday; fairy tale; party; vacation,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNClover0,534,4740,E2csgTak6CS2d4quK
cold-country bunad,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNordic2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNordic2.png,Red,No,2520,630,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Manly,Manly,Elegant,Gorgeous,formal; party,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNordic2,747,8175,TANqYsK7TqNmviEWY
cold-country bunad,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNordic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNordic1.png,Green,No,2520,630,51,Green,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Manly,Manly,Elegant,Gorgeous,formal; party,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNordic1,747,8174,77iLRBqijXj5f4CwN
cold-country bunad,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNordic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNordic0.png,Blue,No,2520,630,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Manly,Manly,Elegant,Gorgeous,formal; party,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNordic0,747,5442,TfhSbtNHyKWXoTaiw
cold-country dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNordic2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNordic2.png,Red,No,2520,630,51,Red,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Womanly,Womanly,Elegant,Cute,formal; party,1,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNordic2,488,8163,gN7NCKf3cdDJjWHrd
cold-country dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNordic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNordic1.png,Green,No,2520,630,51,Green,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Womanly,Womanly,Elegant,Cute,formal; party,2,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNordic1,488,8162,Ln5WLbCnt988iMNdr
cold-country dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNordic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNordic0.png,Blue,No,2520,630,51,Blue,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Womanly,Womanly,Elegant,Cute,formal; party,3,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNordic0,488,4650,NmQosuFR7ZckuvNLw
concierge uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel2.png,White,No,1920,480,51,White,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,formal; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHotel2,176,7446,ekKymrXkjPkGkBHoF
concierge uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel1.png,Red,No,1920,480,51,Red,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,formal; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHotel1,176,7445,hgCf3aRj5gYBjTA5M
concierge uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel0.png,Green,No,1920,480,51,Green,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,formal; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHotel0,176,3464,pr2h3ikXQCQ4MvZyM
concierge uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel4.png,Light blue,No,1920,480,51,Aqua,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,formal; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHotel4,176,7448,FSmY4E7rWBssDHEgF
concierge uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel3.png,Brown,No,1920,480,51,Brown,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Elegant,formal; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHotel3,176,7447,pT4bZ29XErpCqK9Ht
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer3.png,Pink,No,1600,400,51,Pink,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Free,Active,Simple,outdoorsy; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarmer3,651,9612,YGyazjzmfwgJjRcQF
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer2.png,Orange,No,1600,400,51,Orange,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,outdoorsy; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarmer2,651,9611,Xp5KSHCwGhr7ZCMJB
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer0.png,Green,No,1600,400,51,Green,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,outdoorsy; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarmer0,651,5288,omeza4x9Y7nunqPrf
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer1.png,Blue,No,1600,400,51,Aqua,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,outdoorsy; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarmer1,651,9610,nKboH85cZPnwgsk89
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer4.png,Purple,No,1600,400,51,Purple,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,outdoorsy; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLFarmer4,651,9613,P9xSyAJEBT9tf3cyF
cozy Paradise Planning coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLTakumi0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLTakumi0.png,NA,No,NFS,NA,0,Red,Red,1x1,NA,NA,HHP Office,Only available as a work clothes for Paradise Planning,Happy Home Paradise,NA,All Year,All Year,NA,Free,Free,Active,Cute,everyday; comfy,1,Yes,Rib,L,Not in catalog,2.0.0,Yes,TopsTexOnepieceRibLTakumi0,1475,14833,gJ3F5XbzqWXAwSGtw
cyber suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber2.png,Pink,No,3500,875,51,Black,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,party; theatrical,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLCyber2,715,8659,8zsvmL5drNgv9ySiC
cyber suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber1.png,Yellow,No,3500,875,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,party; theatrical,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLCyber1,715,8658,xDF9cNnGgSwDemzC6
cyber suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber0.png,Blue,No,3500,875,51,Black,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,party; theatrical,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLCyber0,715,5391,A8qvrfxJeCMggw96f
dazed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro0.png,Pink,No,1600,400,51,Pink,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNYumeiro0,38,2783,oK6iym4jH45duxFtC
dazed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro2.png,Green,No,1600,400,51,Green,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNYumeiro2,38,8301,EeveRpwDuWDL24dms
dazed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro1.png,Blue,No,1600,400,51,Blue,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Cute,everyday; fairy tale,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNYumeiro1,38,8300,mweQ9aKBGf9nMuxWh
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto4.png,White,No,1600,400,51,White,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto4,219,9472,4p7PybxpZkZgRBHny
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto7.png,Black,No,1600,400,51,Black,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto7,219,9475,BgE6HtDAJgZrdKD5N
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto6.png,Red,No,1600,400,51,Red,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto6,219,9474,GGi4ZLQvh2W5vEDEB
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto5.png,Orange,No,1600,400,51,Orange,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto5,219,9473,jF5u7NRjQW3ANdC4F
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto3.png,Avocado,No,1600,400,51,Green,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto3,219,9471,BfWgo4j66yvLPkzE5
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto0.png,Blue,No,1600,400,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,6,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto0,219,3668,bqeXZWDqvBy4eSZH8
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto1.png,Brown,No,1600,400,51,Brown,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,7,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto1,219,9469,DrjJuu9HzYNc3y35A
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto2.png,Beige,No,1600,400,51,Beige,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,everyday; outdoorsy; vacation,8,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSaropetto2,219,9470,3D6JaCGwWKefBoBr3
desert outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia2.png,Pink,No,2520,630,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,fairy tale; party,1,Yes,Overall,N,For sale,1.0.0,Yes,TopsTexOnepieceOverallNArabia2,198,8155,M8MYB2kRrCG8ykRr3
