Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_6.png,Black,Curtain rod,Crests,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Purple,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_6,1_6,14620,SutcdHtF36sPc2wKu
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_1_7.png,Black,Curtain rod,Koori (Ice),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,Black,Black,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_1_7,1_7,14620,BkGMmYLwcDJNBeMWu
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_0.png,White,Curtain rod,Plain,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,White,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_0,2_0,14620,nQK94J4MRT8BZk8v2
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_1.png,White,Curtain rod,Cherry blossoms,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Red,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_1,2_1,14620,2ZzYoyXP2bcF6Cs9G
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_2.png,White,Curtain rod,Well-frame pattern (Igeta),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Blue,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_2,2_2,14620,wvjgJAKry9eaPiZ4h
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_3.png,White,Curtain rod,Bamboo,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Green,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_3,2_3,14620,Xb7zXwqHGwXkA2jXD
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_4.png,White,Curtain rod,Hemp leaves (Asanoha),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Yellow,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_4,2_4,14620,eNdvfeQSt7FASdfFq
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_5.png,White,Curtain rod,Maple leaves,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Brown,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_5,2_5,14620,3XWkewEgEKzkh8snq
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_6.png,White,Curtain rod,Crests,Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Purple,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_6,2_6,14620,P47aBjB9kcrPtaSzX
horizontal split curtains,https://acnhcdn.com/latest/FtrIcon/FtrNorenMCeiling_Remake_2_7.png,White,Curtain rod,Koori (Ice),Curtain design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1800,450,White,Black,1600,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,city life,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrNorenMCeiling_Remake_2_7,2_7,14620,Gf78PE9NjmA5uacEE
imperial lamp,https://acnhcdn.com/latest/FtrIcon/FtrChinaCeiling_Remake_0_0.png,Ivory,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,White,Black,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_0_0,0_0,13152,mjuRFER5J9srXcN4b
imperial lamp,https://acnhcdn.com/latest/FtrIcon/FtrChinaCeiling_Remake_1_0.png,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Pink,Black,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_1_0,1_0,13152,k6X6jQ6jsmPsYKnxx
imperial lamp,https://acnhcdn.com/latest/FtrIcon/FtrChinaCeiling_Remake_2_0.png,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Yellow,Black,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_2_0,2_0,13152,cGuQxt5LzTPr8pY7C
imperial lamp,https://acnhcdn.com/latest/FtrIcon/FtrChinaCeiling_Remake_3_0.png,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Red,Red,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_3_0,3_0,13152,x8ptsXFeKhBcXhGwD
imperial lamp,https://acnhcdn.com/latest/FtrIcon/FtrChinaCeiling_Remake_4_0.png,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Green,Green,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_4_0,4_0,13152,aJSxu3JiDbfJXxMqz
imperial lamp,https://acnhcdn.com/latest/FtrIcon/FtrChinaCeiling_Remake_5_0.png,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,Blue,Blue,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_5_0,5_0,13152,KZGcnm8ABZM7PzN6h
imperial lamp,https://acnhcdn.com/latest/FtrIcon/FtrChinaCeiling_Remake_6_0.png,White,Color,NA,NA,No,No,No,NA,NA,None,1000,2600,650,White,White,2300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,harmonious,restaurant,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChinaCeiling_Remake_6_0,6_0,13152,ouo4tLBaeEXuGcFZX
milk-glass lamp,https://acnhcdn.com/latest/FtrIcon/FtrMilkGlassCeiling_Remake_0_0.png,White,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,White,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_0_0,0_0,13146,p5sBed8yQHronq2uL
milk-glass lamp,https://acnhcdn.com/latest/FtrIcon/FtrMilkGlassCeiling_Remake_1_0.png,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Aqua,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_1_0,1_0,13146,PgR2FxZqHDZsztDGu
milk-glass lamp,https://acnhcdn.com/latest/FtrIcon/FtrMilkGlassCeiling_Remake_2_0.png,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Pink,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_2_0,2_0,13146,TCTsahzF4o66wcwzi
milk-glass lamp,https://acnhcdn.com/latest/FtrIcon/FtrMilkGlassCeiling_Remake_3_0.png,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Yellow,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_3_0,3_0,13146,N4ccCBitWbGQppn4g
milk-glass lamp,https://acnhcdn.com/latest/FtrIcon/FtrMilkGlassCeiling_Remake_4_0.png,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Green,Brown,4200,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,expensive,fancy,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrMilkGlassCeiling_Remake_4_0,4_0,13146,gb43hMtDshfbsMqSY
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_0_0.png,Silver,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Gray,Gray,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_0_0,0_0,13150,SZsKXX3tLH55GmWLD
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_1_0.png,Gold,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Yellow,Yellow,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_1_0,1_0,13150,MkX4L8sSF2rxmrFmA
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_2_0.png,Copper,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Brown,Brown,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_2_0,2_0,13150,zbbzSPZSkSnDTDhtb
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_3_0.png,White,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,White,White,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_3_0,3_0,13150,oPm7Ry5HzgmBwPjYb
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_4_0.png,Blue,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Blue,Blue,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_4_0,4_0,13150,Jy3D3gxk4TahBrmR4
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_5_0.png,Green,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Green,Green,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_5_0,5_0,13150,z3Kn7eHC9ghTMvKLR
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_6_0.png,Purple,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Purple,Purple,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_6_0,6_0,13150,nvYJsaecAzc5zB9TE
Moroccan lights,https://acnhcdn.com/latest/FtrIcon/FtrMoroccanLampC_Remake_7_0.png,Black,Color,NA,NA,No,No,No,NA,NA,None,3100,9800,2450,Black,Black,8800,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,stylish,Moroccan,None,Lighting,Yes,CeilingLamp,No,Candle,For sale,2.0.0,Yes,FtrMoroccanLampC_Remake_7_0,7_0,13150,AvTKLFij8mZgqySHm
Nordic pendant light,https://acnhcdn.com/latest/FtrIcon/FtrNordicLampC_Remake_0_0.png,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Green,Green,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_0_0,0_0,13149,G2Lj8TQGpzQmoDvK4
Nordic pendant light,https://acnhcdn.com/latest/FtrIcon/FtrNordicLampC_Remake_1_0.png,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Blue,Blue,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_1_0,1_0,13149,dvWSCqsfYXuBc3gq5
Nordic pendant light,https://acnhcdn.com/latest/FtrIcon/FtrNordicLampC_Remake_2_0.png,Orange,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Orange,Orange,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_2_0,2_0,13149,wwm4GQ4Cb9wqPTDz7
Nordic pendant light,https://acnhcdn.com/latest/FtrIcon/FtrNordicLampC_Remake_3_0.png,Red,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Red,Red,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_3_0,3_0,13149,rRWZTMPovpio3pGc5
Nordic pendant light,https://acnhcdn.com/latest/FtrIcon/FtrNordicLampC_Remake_4_0.png,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Pink,Pink,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_4_0,4_0,13149,G4Sjqn7bByPMcM52e
Nordic pendant light,https://acnhcdn.com/latest/FtrIcon/FtrNordicLampC_Remake_5_0.png,Gray,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,Gray,Gray,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_5_0,5_0,13149,dfxYfEDh33NW8pWcN
Nordic pendant light,https://acnhcdn.com/latest/FtrIcon/FtrNordicLampC_Remake_6_0.png,White,Color,NA,NA,No,No,No,NA,NA,None,1700,4600,1150,White,White,4100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrNordicLampC_Remake_6_0,6_0,13149,kybma6KYWkaaokycB
ornithopter,https://acnhcdn.com/latest/FtrIcon/FtrOrnithopterCeiling_Remake_0_0.png,White,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,White,Yellow,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_0_0,0_0,13626,9dRFvoYEake64zBbB
ornithopter,https://acnhcdn.com/latest/FtrIcon/FtrOrnithopterCeiling_Remake_1_0.png,Brown,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Beige,Brown,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_1_0,1_0,13626,taYrbyzWNzLDnyRN8
ornithopter,https://acnhcdn.com/latest/FtrIcon/FtrOrnithopterCeiling_Remake_2_0.png,Red,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Red,Brown,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_2_0,2_0,13626,i9ozQKdBFcpvzG2fz
ornithopter,https://acnhcdn.com/latest/FtrIcon/FtrOrnithopterCeiling_Remake_3_0.png,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Yellow,Beige,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_3_0,3_0,13626,XD6jsvnEf9SakfHWv
ornithopter,https://acnhcdn.com/latest/FtrIcon/FtrOrnithopterCeiling_Remake_4_0.png,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,5700,1425,Aqua,Beige,5100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,child's room,lab,None,None,None,Yes,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrOrnithopterCeiling_Remake_4_0,4_0,13626,RGHx5uL3uwcJSnHHi
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_0_0.png,Colorful,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Colorful,White,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_0_0,0_0,13642,YN7r5NggQf87iu2Hw
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_1_0.png,Pastel,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Colorful,Pink,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_1_0,1_0,13642,iNEw9Y5K5jSqo8m6t
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_2_0.png,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Red,Pink,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_2_0,2_0,13642,cGdaFCKfdvBRxadov
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_3_0.png,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Yellow,Orange,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_3_0,3_0,13642,XAvMzAnBuq6j4JNBA
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_4_0.png,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Green,Green,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_4_0,4_0,13642,yE6WZa4vYzJypDJbk
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_5_0.png,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Aqua,Blue,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_5_0,5_0,13642,awSxu9nb6TxtXeenu
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_6_0.png,Black & purple,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Purple,Black,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_6_0,6_0,13642,LyQkN3iDSrgB3NGDG
paper-chain ceiling garland,https://acnhcdn.com/latest/FtrIcon/FtrDecorationCeiling_Remake_7_0.png,Gold & silver,Color,NA,NA,No,No,No,NA,NA,None,1000,400,100,Yellow,White,360,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,party,None,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrDecorationCeiling_Remake_7_0,7_0,13642,dRghA85W4KRQ2xrwS
range hood,https://acnhcdn.com/latest/FtrIcon/FtrRangehoodCeiling_Remake_0_0.png,Silver,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Gray,Gray,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_0_0,0_0,13229,P9gvvgiHma7mrEagj
range hood,https://acnhcdn.com/latest/FtrIcon/FtrRangehoodCeiling_Remake_1_0.png,White,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,White,White,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_1_0,1_0,13229,evZAcvtJkqoC5BJeu
range hood,https://acnhcdn.com/latest/FtrIcon/FtrRangehoodCeiling_Remake_2_0.png,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Black,Black,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_2_0,2_0,13229,zdijiekaAm6TfjiKB
range hood,https://acnhcdn.com/latest/FtrIcon/FtrRangehoodCeiling_Remake_3_0.png,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Red,Red,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_3_0,3_0,13229,rWGH7yBebwZaBFtvd
range hood,https://acnhcdn.com/latest/FtrIcon/FtrRangehoodCeiling_Remake_4_0.png,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,2700,675,Blue,Blue,2400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,kitchen,restaurant,None,None,None,Yes,CeilingEtc,No,Emission,For sale,2.0.0,Yes,FtrRangehoodCeiling_Remake_4_0,4_0,13229,3WcYrLboPpRzR5maX
round light fixture,https://acnhcdn.com/latest/FtrIcon/FtrChandelierCeiling_Remake_0_0.png,Black,Metal color,NA,NA,No,No,No,NA,NA,None,1700,4100,1025,Black,White,3700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChandelierCeiling_Remake_0_0,0_0,13120,7C79rbc4hkTsyr3JL
round light fixture,https://acnhcdn.com/latest/FtrIcon/FtrChandelierCeiling_Remake_1_0.png,Silver,Metal color,NA,NA,No,No,No,NA,NA,None,1700,4100,1025,Gray,White,3700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChandelierCeiling_Remake_1_0,1_0,13120,BRoJ7ydkvzKwqGCt2
round light fixture,https://acnhcdn.com/latest/FtrIcon/FtrChandelierCeiling_Remake_2_0.png,Gold,Metal color,NA,NA,No,No,No,NA,NA,None,1700,4100,1025,Yellow,White,3700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrChandelierCeiling_Remake_2_0,2_0,13120,rzcHrZs2PptecH9Wf
shaded pendant lamp,https://acnhcdn.com/latest/FtrIcon/FtrLightTypicalCeiling_Remake_0_0.png,NA,NA,White,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,White,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_0,0_0,13730,2RohNDsCTGEWfiMZG
shaded pendant lamp,https://acnhcdn.com/latest/FtrIcon/FtrLightTypicalCeiling_Remake_0_1.png,NA,NA,Light gray,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Gray,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_1,0_1,13730,TYojFat77HS5MuC9a
shaded pendant lamp,https://acnhcdn.com/latest/FtrIcon/FtrLightTypicalCeiling_Remake_0_2.png,NA,NA,Pink,Fabric color,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1900,475,Black,Pink,1700,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,living room,None,None,Lighting,Yes,CeilingLamp,No,Shade,For sale,2.0.0,Yes,FtrLightTypicalCeiling_Remake_0_2,0_2,13730,5xsDcodzPStNsFntj
