Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
culottes,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte2.png,Pink,No,700,175,51,Pink,Pink,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Free,Cute,Simple,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotCulotte2,369,8864,GEG3RYzADsSxdt38c
culottes,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte3.png,Green,No,700,175,51,Green,Green,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotCulotte3,369,8865,SQWJ8DzsM6ry2kTeg
culottes,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotCulotte0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotCulotte0.png,Light blue,No,700,175,51,Aqua,Aqua,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotCulotte0,369,4444,RgAErh45t95DZ8Nn4
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather3.png,White,No,1100,275,51,White,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,All Year,Womanly,Simple,Elegant,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather3,884,10214,fAuc7GZHMFQTx4CFc
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather1.png,Pink,No,1100,275,51,Pink,Pink,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Simple,Elegant,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather1,884,10212,4yn6GrC7rawbQjqfK
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather0.png,Brown,No,1100,275,51,Orange,Orange,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,Winter,Womanly,Simple,Elegant,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather0,884,5810,8r7m68QdwqXr8epLs
cut-pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCutleather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCutleather2.png,Navy blue,No,1100,275,51,Blue,Blue,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Simple,Elegant,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather2,884,10213,o9gdhykGrGLeE45fn
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle2.png,Black & red,No,700,175,51,White,Red,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle2,419,11301,52MTmeEAG46xvAb9s
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle1.png,Black & blue,No,700,175,51,White,Blue,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle1,419,11300,9vh2QAKuomxh5Kbta
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle0.png,Blue & red,No,700,175,51,Black,Red,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle0,419,4514,ef7kY3mvZ7Xk5jPWa
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle7.png,Purple & pink,No,700,175,51,Black,Pink,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle7,419,11306,oYfNtrQiHbFMhT92j
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle5.png,Orange & red,No,700,175,51,Black,Orange,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle5,419,11304,FoKGJ4QjcBpwydgyG
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle3.png,Black & yellow,No,700,175,51,Black,Yellow,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle3,419,11302,MFtRt3sF9Z7dEr7aN
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle4.png,Red & green,No,700,175,51,Black,Green,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle4,419,11303,bguvHHqsen4aQwRny
cycling shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCycle6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCycle6.png,Green & purple,No,700,175,51,Black,Purple,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,8,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle6,419,11305,vrogRCEDBGCmNmfdc
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool1.png,White,No,1560,390,51,White,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Cool,sporty; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool1,690,11395,2QxKM3mAxYXq5qskp
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool0.png,Black,No,1560,390,51,Black,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Cool,sporty; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool0,690,5341,ZTZwYwqz2n9qW53Mi
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool3.png,Red,No,1560,390,51,Red,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Cool,sporty; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool3,690,11397,fiwEXBH5Y8oqgaDJ5
dance warm-up pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideCool2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideCool2.png,Purple,No,1560,390,51,Purple,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Cool,sporty; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool2,690,11396,q55f5tgKiTLQvpmJf
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim0.png,Blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim0,283,4274,Kv8PYshxcyKKdmyhX
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim3.png,White,No,1120,280,51,White,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Free,Simple,Simple,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim3,283,11439,THnK5A7xGdsBLo8Pp
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim4.png,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,everyday; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim4,283,11440,SzPQyd6uxYRKWW8kY
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim1.png,Light blue,No,1120,280,51,Aqua,Aqua,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim1,283,11437,ym3PWLnmFQcWyJ4d4
denim cutoffs,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDenim2.png,Navy blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim2,283,11438,ypCqhyLDBAuqh4fbt
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim0.png,Navy blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim0,305,4326,ceiiX7GP8z5jcbuTD
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim4.png,White,No,1560,390,51,White,White,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Simple,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim4,305,11444,fjFfcnuP6AspciSsy
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim3.png,Black,No,1560,390,51,Black,Black,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim3,305,11443,Hjej972wpF6ACEpwh
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim1.png,Light blue,No,1560,390,51,Aqua,Aqua,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim1,305,11441,HzSnkzELNBWK4yCPF
denim painter's pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideDenim2.png,Blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim2,305,11442,RDTrkZNQcQfic5BjR
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim0.png,Blue,No,1120,280,51,Blue,Brown,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim0,17,2403,DpJvPcpkWgRqisKcL
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim4.png,White,No,1120,280,51,White,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Simple,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim4,17,9011,sH4QKboThjrZCQN6w
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim3.png,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim3,17,4188,QgsJKasays7kidmWx
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim1.png,Light blue,No,1120,280,51,Aqua,Brown,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim1,17,4186,izYciEGnwPJ7Erg3p
denim pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDenim2.png,Navy blue,No,1120,280,51,Blue,Brown,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim2,17,4187,zSsve7gJc6zCaLnpW
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim0.png,Blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim0,265,4246,vfhfZyEpu3Mcf2wAy
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim4.png,White,No,1120,280,51,White,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim4,265,11433,KSAGPGrfmWBy6pigt
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim3.png,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Womanly,Simple,Simple,everyday; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim3,265,11432,2NZnFeDdBNbi8GZSj
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim1.png,Light blue,No,1120,280,51,Aqua,Aqua,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim1,265,11430,498nbZBktiBQLfwKp
denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxDenim2.png,Navy blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,5,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim2,265,11431,KtBuYGSet8Encdqvy
diaper,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDiapers0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDiapers0.png,Light blue,No,400,100,51,Aqua,Aqua,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,1,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers0,1253,12967,agi4xroo4Bu3pXfR6
diaper,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDiapers1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDiapers1.png,Pink,No,400,100,51,Pink,Pink,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,2,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers1,1253,14682,76pAYyK4Rw5F2wYpR
diaper,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDiapers2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDiapers2.png,Cream,No,400,100,51,Beige,Beige,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,3,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers2,1253,14683,agnZJncbxrNRAuF3J
diaper,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDiapers3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDiapers3.png,Black,No,400,100,51,Black,Black,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,4,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers3,1253,14684,MyzHb5wc67W6f3t9i
dotted shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold1.png,Gray,No,980,245,51,Gray,Yellow,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Cute,Gorgeous,party; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotDotgold1,427,8915,Ps3tCz2qEf8e7K4Jq
dotted shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotDotgold0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotDotgold0.png,Black,No,980,245,51,Black,Brown,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Cute,Gorgeous,party; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotDotgold0,427,4523,HuouSMhXorBsF2tf9
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown3.png,White,No,1120,280,51,White,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Active,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown3,274,11265,4LAK548pbxr8HzPnb
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown1.png,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Active,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown1,274,11263,z233kJawJeJET3qa8
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown2.png,Red,No,1120,280,51,Red,Red,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown2,274,11264,y7GbDiW9p3uWGhmFE
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown6.png,Orange,No,1120,280,51,Orange,Orange,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown6,274,11268,AMTdn9MsNLKpDEWx2
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown5.png,Yellow,No,1120,280,51,Yellow,Yellow,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown5,274,11267,ndGsiwDgZcpGP69rL
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown7.png,Lime,No,1120,280,51,Green,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown7,274,11269,fu6ZGqKNMtZQyYzq7
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown4.png,Green,No,1120,280,51,Green,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown4,274,11266,ezyQsKqbiFkxN33yb
down pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalDown0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalDown0.png,Blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,8,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown0,274,4256,FzsL6Xz7obxkJrytM
